#sequence delta(k-1),f(k-1),theta(k),v(k),delta_diff(k-1),f_diff(k-1),theta_diff(k),v_diff(k),phi(1,1;k),phi(1,2;k),phi(2,1;k),phi(2,2;k)
1	5.219098e-01	0.000000e+00	5.216660e-01	0.000000e+00	5.219098e-01	0.000000e+00	6.217358e-02	-3.259669e-03	8.996898e-01	1.000000e-01	1.000000e+00	1.000000e+01
2	-7.559348e-02	2.000000e-01	-7.326043e-02	1.555334e+00	-5.975033e-01	2.000000e-01	-5.949264e-01	1.555334e+00	9.180089e-01	9.386812e-02	9.638070e-01	1.001211e+01
3	2.033367e-01	4.000000e-01	2.022563e-01	3.726986e+00	2.789302e-01	2.000000e-01	2.755167e-01	2.171652e+00	9.180943e-01	9.392937e-02	9.513441e-01	1.000318e+01
4	4.975466e-01	5.919214e-01	4.963931e-01	5.893422e+00	2.942099e-01	1.919214e-01	2.941369e-01	2.166435e+00	9.188838e-01	9.444433e-02	9.469630e-01	1.000032e+01
5	5.556743e-01	7.155255e-01	5.554427e-01	6.171180e+00	5.812765e-02	1.236041e-01	5.904956e-02	2.777580e-01	9.187186e-01	9.409318e-02	9.192419e-01	9.941374e+00
6	4.809092e-01	9.155255e-01	4.812003e-01	7.921470e+00	-7.476512e-02	2.000000e-01	-7.424240e-02	1.750291e+00	9.195649e-01	9.182936e-02	9.251188e-01	9.925653e+00
7	4.618935e-01	1.115526e+00	4.619689e-01	1.046771e+01	-1.901566e-02	2.000000e-01	-1.923139e-02	2.546243e+00	9.197430e-01	8.995660e-02	9.199951e-01	9.979542e+00
8	4.978628e-01	1.155799e+00	4.977226e-01	1.243798e+01	3.596929e-02	4.027397e-02	3.575366e-02	1.970267e+00	9.197267e-01	8.993842e-02	9.461875e-01	1.000887e+01
9	4.843497e-01	1.049004e+00	4.844020e-01	1.044283e+01	-1.351305e-02	-1.067955e-01	-1.332060e-02	-1.995154e+00	9.196711e-01	8.949898e-02	9.520169e-01	1.005494e+01
10	4.206355e-01	1.249004e+00	4.208846e-01	1.204206e+01	-6.371422e-02	2.000000e-01	-6.351737e-02	1.599239e+00	9.203469e-01	8.737772e-02	9.624135e-01	1.002231e+01
11	3.747402e-01	1.449004e+00	3.749205e-01	1.433989e+01	-4.589528e-02	2.000000e-01	-4.596412e-02	2.297821e+00	9.207995e-01	8.540523e-02	9.552070e-01	1.005371e+01
12	3.160102e-01	1.608848e+00	3.162403e-01	1.660737e+01	-5.873000e-02	1.598437e-01	-5.868014e-02	2.267485e+00	9.213015e-01	8.403916e-02	9.355029e-01	1.010734e+01
13	2.641682e-01	1.639943e+00	2.643717e-01	1.684893e+01	-5.184197e-02	3.109549e-02	-5.186869e-02	2.415581e-01	9.214666e-01	8.394009e-02	9.360986e-01	1.010698e+01
14	2.215677e-01	1.803862e+00	2.217349e-01	1.761242e+01	-4.260054e-02	1.639189e-01	-4.263675e-02	7.634866e-01	9.218086e-01	8.262433e-02	9.531224e-01	1.004148e+01
15	2.300271e-01	2.003862e+00	2.299947e-01	1.928642e+01	8.459382e-03	2.000000e-01	8.259788e-03	1.674000e+00	9.217453e-01	8.112832e-02	9.517738e-01	1.000959e+01
16	2.609771e-01	2.161008e+00	2.608561e-01	2.040972e+01	3.095004e-02	1.571457e-01	3.086141e-02	1.123302e+00	9.215941e-01	8.036070e-02	9.448193e-01	9.974280e+00
17	3.187040e-01	2.312235e+00	3.184780e-01	2.155319e+01	5.772683e-02	1.512267e-01	5.762188e-02	1.143475e+00	9.213849e-01	7.981250e-02	9.334668e-01	9.944540e+00
18	4.393025e-01	2.431453e+00	4.388305e-01	2.322739e+01	1.205985e-01	1.192189e-01	1.203525e-01	1.674199e+00	9.213690e-01	7.979686e-02	9.547030e-01	9.965533e+00
19	6.235297e-01	2.391266e+00	6.228082e-01	2.298260e+01	1.842272e-01	-4.018722e-02	1.839777e-01	-2.447863e-01	9.228688e-01	7.946970e-02	9.529678e-01	9.965912e+00
20	8.490489e-01	2.470673e+00	8.481652e-01	2.376549e+01	2.255193e-01	7.940703e-02	2.253570e-01	7.828810e-01	9.240062e-01	7.987021e-02	9.297023e-01	9.957720e+00
21	8.258286e-01	2.556530e+00	8.259158e-01	2.499239e+01	-2.322035e-02	8.585644e-02	-2.224935e-02	1.226902e+00	9.240903e-01	7.955941e-02	9.253786e-01	9.973706e+00
22	8.339472e-01	2.553490e+00	8.339159e-01	2.514812e+01	8.118666e-03	-3.039338e-03	8.000041e-03	1.557331e-01	9.240932e-01	7.955835e-02	9.260671e-01	9.973449e+00
23	9.532043e-01	2.605588e+00	9.527383e-01	2.751420e+01	1.192570e-01	5.209777e-02	1.188224e-01	2.366076e+00	9.243444e-01	7.966811e-02	1.023583e+00	1.001605e+01
24	9.636413e-01	2.405588e+00	9.635987e-01	2.663528e+01	1.043703e-02	-2.000000e-01	1.086041e-02	-8.789136e-01	9.244277e-01	7.807120e-02	1.028995e+00	9.912335e+00
25	8.629342e-01	2.318934e+00	8.633274e-01	2.601983e+01	-1.007071e-01	-8.665441e-02	-1.002713e-01	-6.154527e-01	9.244472e-01	7.808792e-02	1.012536e+00	9.898173e+00
26	8.591094e-01	2.398836e+00	8.591259e-01	2.638853e+01	-3.824822e-03	7.990267e-02	-4.201566e-03	3.686969e-01	9.244597e-01	7.782668e-02	1.013293e+00	9.882346e+00
27	8.968801e-01	2.545461e+00	8.967326e-01	2.880761e+01	3.777070e-02	1.466249e-01	3.760675e-02	2.419087e+00	9.243050e-01	7.722610e-02	1.029822e+00	9.946509e+00
28	8.434640e-01	2.394895e+00	8.436721e-01	2.745394e+01	-5.341605e-02	-1.505667e-01	-5.306049e-02	-1.353669e+00	9.241060e-01	7.666540e-02	1.024837e+00	9.932459e+00
29	8.003963e-01	2.426255e+00	8.005653e-01	2.738926e+01	-4.306776e-02	3.136083e-02	-4.310680e-02	-6.468358e-02	9.242227e-01	7.658043e-02	1.031620e+00	9.927520e+00
30	8.169883e-01	2.533627e+00	8.169241e-01	2.881752e+01	1.659202e-02	1.073716e-01	1.635882e-02	1.428263e+00	9.241663e-01	7.621545e-02	1.034325e+00	9.945023e+00
31	7.967236e-01	2.476300e+00	7.968025e-01	2.925473e+01	-2.026469e-02	-5.732698e-02	-2.012163e-02	4.372064e-01	9.241377e-01	7.613458e-02	1.024445e+00	9.917074e+00
32	7.433567e-01	2.315766e+00	7.435654e-01	2.712608e+01	-5.336693e-02	-1.605342e-01	-5.323707e-02	-2.128652e+00	9.239302e-01	7.551033e-02	1.036490e+00	9.953306e+00
33	7.194093e-01	2.441554e+00	7.195037e-01	2.758188e+01	-2.394736e-02	1.257886e-01	-2.406177e-02	4.557976e-01	9.240592e-01	7.483269e-02	1.045193e+00	9.907591e+00
34	6.992576e-01	2.577334e+00	6.993367e-01	2.933701e+01	-2.015172e-02	1.357797e-01	-2.016700e-02	1.755128e+00	9.241702e-01	7.408473e-02	1.041107e+00	9.935125e+00
35	6.324503e-01	2.465392e+00	6.327116e-01	2.838085e+01	-6.680726e-02	-1.119420e-01	-6.662507e-02	-9.561507e-01	9.240630e-01	7.390497e-02	1.034009e+00	9.923232e+00
36	5.469742e-01	2.403439e+00	5.473091e-01	2.789031e+01	-8.547617e-02	-6.195274e-02	-8.540253e-02	-4.905424e-01	9.241372e-01	7.395877e-02	1.025425e+00	9.917011e+00
37	4.565114e-01	2.365263e+00	4.568661e-01	2.803430e+01	-9.046271e-02	-3.817641e-02	-9.044295e-02	1.439914e-01	9.243091e-01	7.403131e-02	9.991101e-01	9.905905e+00
38	3.223195e-01	2.259786e+00	3.228450e-01	2.625794e+01	-1.341920e-01	-1.054765e-01	-1.340211e-01	-1.776363e+00	9.244459e-01	7.413885e-02	1.036646e+00	9.935409e+00
39	1.798983e-01	2.356452e+00	1.804567e-01	2.898538e+01	-1.424212e-01	9.666538e-02	-1.423883e-01	2.727444e+00	9.256388e-01	7.332920e-02	9.090085e-01	1.002204e+01
40	9.875015e-02	2.156452e+00	9.906931e-02	2.792575e+01	-8.114817e-02	-2.000000e-01	-8.138739e-02	-1.059631e+00	9.253227e-01	7.255008e-02	8.706421e-01	9.927481e+00
41	-1.031992e-03	1.956452e+00	-6.409716e-04	2.611524e+01	-9.978214e-02	-2.000000e-01	-9.971028e-02	-1.810511e+00	9.249929e-01	7.188920e-02	8.585333e-01	9.903210e+00
42	-1.761347e-02	1.861114e+00	-1.754717e-02	2.435084e+01	-1.658147e-02	-9.533771e-02	-1.690620e-02	-1.764404e+00	9.249515e-01	7.165097e-02	8.648521e-01	9.939541e+00
43	1.119663e-02	1.948494e+00	1.108435e-02	2.475791e+01	2.881009e-02	8.738032e-02	2.863152e-02	4.070735e-01	9.248932e-01	7.147418e-02	8.582244e-01	9.919439e+00
44	1.204604e-02	1.953163e+00	1.204229e-02	2.562884e+01	8.494128e-04	4.668424e-03	9.579367e-04	8.709291e-01	9.248931e-01	7.147383e-02	8.585568e-01	9.921266e+00
45	-1.411203e-02	1.753163e+00	-1.400986e-02	2.220086e+01	-2.615807e-02	-2.000000e-01	-2.605215e-02	-3.427980e+00	9.247417e-01	7.031596e-02	8.758641e-01	1.005359e+01
46	-8.361342e-03	1.881011e+00	-8.383407e-03	2.434040e+01	5.750684e-03	1.278477e-01	5.626454e-03	2.139540e+00	9.247182e-01	6.979305e-02	8.781648e-01	1.010474e+01
47	1.393579e-02	1.681011e+00	1.384861e-02	2.360487e+01	2.229714e-02	-2.000000e-01	2.223202e-02	-7.355324e-01	9.248798e-01	6.834306e-02	8.913054e-01	9.986877e+00
48	2.685166e-03	1.481011e+00	2.728773e-03	2.222694e+01	-1.125063e-02	-2.000000e-01	-1.111984e-02	-1.377933e+00	9.248120e-01	6.713662e-02	8.880077e-01	9.928253e+00
49	-1.505739e-02	1.281011e+00	-1.498792e-02	2.058822e+01	-1.774256e-02	-2.000000e-01	-1.771669e-02	-1.638721e+00	9.247119e-01	6.600804e-02	8.850114e-01	9.894479e+00
50	-2.123430e-02	1.119733e+00	-2.120990e-02	1.885738e+01	-6.176907e-03	-1.612777e-01	-6.221985e-03	-1.730840e+00	9.246825e-01	6.524158e-02	8.853868e-01	9.904281e+00
51	-3.764768e-02	1.061768e+00	-3.758347e-02	1.891829e+01	-1.641338e-02	-5.796492e-02	-1.637357e-02	6.091053e-02	9.246624e-01	6.517052e-02	8.803319e-01	9.886429e+00
52	-6.284384e-02	8.635986e-01	-6.274516e-02	1.673565e+01	-2.519616e-02	-1.981693e-01	-2.516170e-02	-2.182632e+00	9.245327e-01	6.415063e-02	8.826936e-01	9.905003e+00
53	-8.039638e-02	8.194983e-01	-8.032743e-02	1.756716e+01	-1.755254e-02	-4.410036e-02	-1.758226e-02	8.315100e-01	9.245204e-01	6.411978e-02	8.720019e-01	9.878141e+00
54	-8.825834e-02	6.194983e-01	-8.822736e-02	1.541023e+01	-7.861967e-03	-2.000000e-01	-7.899937e-03	-2.156938e+00	9.244758e-01	6.298423e-02	8.726406e-01	9.894388e+00
55	-9.116437e-02	5.092525e-01	-9.115289e-02	1.396353e+01	-2.906023e-03	-1.102457e-01	-2.925530e-03	-1.446697e+00	9.244666e-01	6.263525e-02	8.731254e-01	9.912780e+00
56	-9.483268e-02	4.450736e-01	-9.481831e-02	1.286040e+01	-3.668317e-03	-6.417894e-02	-3.665416e-03	-1.103125e+00	9.244601e-01	6.252129e-02	8.739317e-01	9.926888e+00
57	-9.743449e-02	3.879271e-01	-9.742427e-02	1.290563e+01	-2.601806e-03	-5.714648e-02	-2.605961e-03	4.523064e-02	9.244559e-01	6.242991e-02	8.731732e-01	9.910227e+00
58	-9.656496e-02	1.879271e-01	-9.656831e-02	1.092355e+01	8.695335e-04	-2.000000e-01	8.559573e-04	-1.982081e+00	9.244610e-01	6.126214e-02	8.731728e-01	9.910301e+00
59	-9.375877e-02	5.073510e-02	-9.376974e-02	1.040695e+01	2.806189e-03	-1.371920e-01	2.798570e-03	-5.166020e-01	9.244724e-01	6.070636e-02	8.742828e-01	9.856036e+00
60	-9.156503e-02	0.000000e+00	-9.157365e-02	8.139094e+00	2.193733e-03	-5.073510e-02	2.196095e-03	-2.267857e+00	9.244757e-01	6.062819e-02	8.724411e-01	9.898630e+00
